thread_title,thread_url,post_number,author,timestamp,content,year
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,165,Icetea123,posted 2024-Sep-14,@shepherdfan thank you!!,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,166,kbangur25,posted 2024-Sep-16,@watermelon123 – thanks for the reassurance. Hopefully Oct 9th yields some positive direction !,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,167,Goldenm2020,posted 2024-Sep-16,Do we know when we will find out the name of the interviewer for Clayton Utz??,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,168,Icetea123,posted 2024-Sep-16,"+1 HWLE (second round interview)
Also, @Golsenm2020, I got an email from them on Friday with the name, my interview is this Thursday.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,169,Goldenm2020,posted 2024-Sep-17,"@Icetea123
Thank you thank you. Yeah actually realised I got it yesterday, just was in my spam inbox lol
Did anyone get the CU interviewer who is in a completely different practice group they expressed their interest in?",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,170,lawclerk-2024,posted 2024-Sep-17,"@Goldenm2020 I got an interview with a partner at CU from a practice area I expressed interest in, but I'm not sure if they intentionally did that or it was just luck.
Did anyone who interviewed at Allens get an email asking to add preferences for summer/winter?",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,171,Jelly55,posted 2024-Sep-17,"@lawclerk-2024 yes I just got the preference email for Allen’s going to pick summer :)
Also to the other person asking about Clayton Utz I just got my interviewers names and I don’t think the partner is from a practice area I expressed interest in.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,172,Goldenm2020,posted 2024-Sep-17,"Really interesting….
Given we need to research into interview partner’s details, honestly unsure how I can link my interests into the interviewer’s expertise……Also how can you explain your interests in Employment law if your interviewer is a partner in Banking & Finance lmao",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,173,Jelly55,posted 2024-Sep-17,@goldenm2020 please don’t feel like you have to do this! I think whatever partner you get for an interview is mostly dependent on who is available at your time preference tbh. Just tell them honestly what you are interested in regardless of what the person interviewing you specialises in at least that’s what I’ve been doing at  in my interviews so far and never had anyone question it. Good luck!,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,174,bingl3,posted 2024-Sep-17,"lawclerk-2024 writes...
Did anyone who interviewed at Allens get an email asking to add preferences for summer/winter?
yep! I think they send that to everyone? not sure though",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,175,bingl3,posted 2024-Sep-17,Has anyone done the Ashurst interview? Mine is coming up and I was wondering how people found it?,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,176,Goldenm2020,posted 2024-Sep-17,"@Jelly 55
Really appreciate your encouragement and advice! Yeah I really wished it could be the partner from my interested area but I guess the HR person is there as well.
Do we all have the P&D Manager or that is also random? I can't imagine she sits on 60+ interviews...",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,177,Icetea123,posted 2024-Sep-17,"CU — I got a partner from one of my interest areas (not first preference), and a P&D consultant (not manager).
Allens — I also got the winter/summer preference email, and I put down summer too.
Ashurst — haven't done it yet either, good luck!",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,178,Goldenm2020,posted 2024-Sep-17,"@Icetea123
Thanks for the info tho, oops unsure if interviewed by the HR Manager will be a good thing, had one interview before at a boutique with the HR manager and it did not end up well hahah",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,179,auslaw003,posted 2024-Sep-20,-1 JWS,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,180,Icetea123,posted 2024-Sep-23,+1 Clyde & Co (second round),2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,181,avecaesar,posted 2024-Sep-23,+1 Clyde & Co second round,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,182,auslaw003,posted 2024-Sep-23,+1 Clyde & Co (Second Round),2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,183,samuelgriffith,posted 2024-Sep-26,Anyone heard from Mills yet re second round interview?,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,184,abcd6789,posted 2024-Sep-26,"What type of questions are typically asked at second round interviews? I was mainly asked the ""getting to know you"" type questions for all first round interviews – does this mean behavioural/situation based questions at second interviews? Thanks :)",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,185,Goldenm2020,posted 2024-Sep-26,"I would assume behaviour/situational questions. However, I always thought 2nd round is to confirm your vibe.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,186,bingl3,posted 2024-Sep-29,"Has anyone heard from KWM about preferences after the second round interview? I have not, but was wondering if they had sent them out to others",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,188,auslaw003,posted 2024-Sep-29,"bingl3 writes...
Has anyone heard form KWM about preferences after the second round interview? I have not, but was wondering if they had sent them out to others
I haven't received anything yet either. It should hopefully be soon though!",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,189,raisy19,posted 2024-Oct-1,still waiting to hear from Barry Nilsson. has anyone heard from them in the last couple of days?,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,190,watermelon123,posted 2024-Oct-1,"@samuelgriffith I still haven't heard back from Mills, any updates?",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,191,Goldenm2020,posted 2024-Oct-2,"7 days from offer day! How’s everyone feeling?
Also regarding Clutz, they are interviewing so many people and With only 1 round interview, I wonder how on earth can they even choose?",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,192,auzlawz,posted 2024-Oct-2,Has anyone received any extra emails from Clayton Utz re introduction to team we expressed interest in during interview? Just wondering if this is standard process,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,193,Goldenm2020,posted 2024-Oct-2,"@auzlawz
Nothing here, given I only interviewed this week.
Did you attend the information night? I attended the information night and we received a booklet with all the practice group details…..
Interesting…",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,194,auzlawz,posted 2024-Oct-2,Very interesting indeed. I thought it was standard but you still might get it given you only interviewed recently. How many clerks do they take in? Yes I was there and got that pampl. There was so many potential clerks there that night so it must be tough to pick for them,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,195,Goldenm2020,posted 2024-Oct-2,"Can I please clarify they asked you which team during the interview? Expressed my interest during the application process already anyway. I felt my interview went way too quickly, couldn’t even elaborate on things.
Re amount of clerks, I have been hearing various stories, however regarding interview numbers we are looking around 100, last year they took 40, even they expand this year to 50, that is still 50% cull rate.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,196,auzlawz,posted 2024-Oct-2,"They did ask but I feel like it just flowed out of conversation more than anything. Sorry to hear your interview went quick. They have had so many over the past 3 weeks.
Thanks for letting me know. That’s still a decent number, I feel like 50% you’ve got a good chance",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,197,Goldenm2020,posted 2024-Oct-2,"Thanks. Yeah I was cautious of their time anyway, won’t wanna take up 1 h if it was scheduled for 30 mins
It was very very conversational, and I was shocked they didn’t even ask lots standard q  you would expect.
In reflection I said the practice groups I am interested anyway so I won’t read too much into it!
Hahah 50% is never high enough, wish they could’ve had a second so more to vibe check, but my buddy did say it was all about the vibe. Then that’s real hard to tell",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,198,Jelly55,posted 2024-Oct-2,"@goldenm2020
I haven’t received anything additional from Clayton either but my interview was also this week yesterday actually!
And yeah mine went for 30 minutes and they didn’t ask about practice areas I was interested in but I did get asked what type of client work I would like to do like working with individual or companies if that means anything.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,199,Goldenm2020,posted 2024-Oct-2,"@Jelly55
Same boat here, only completed the interview on Monday anyway.
The questions seemed different amongst applicants, I was asked regarding a particular work experience I had, literally was all focused around that. Unsure if that is influenced by the partner who is interviewing.
Wish this process could be more transparent, it really sucks.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,200,lawclerk-2024,posted 2024-Oct-3,"I got an email from the partner that interviewed me at Clayton Utz asking me for coffee to talk about the practice area more and answer any questions I have. Did anyone else get this?
I feel like my interview was rushed as well and maybe the partner picked up on this so is wanting to give me an opportunity to ask any more questions I have.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,201,auzlawz,posted 2024-Oct-3,"Yes I got this but it wasn’t for coffee, just to chat about any other questions I have.
I feel like you wouldn’t get that email if you weren’t successful, esp when you’ve been asked out to coffee.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,202,Goldenm2020,posted 2024-Oct-3,"Damn when did you guys do the interview?
Because mine one is only three days ago so unsure if that could even happen before the offer day. Did have coffee with my buddy after the interview tho…",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,203,lawclerk-2024,posted 2024-Oct-3,My interview was the 23rd September. I got the email from the partner yesterday.,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,204,Goldenm2020,posted 2024-Oct-3,"Thanks! Must be a positive sign, congrats @lawclerk-2024
Just really felt the interview was too short to discuss anything really.
Also Clutz generally sends out the offer email before the call on offer day, praying my email inbox won’t fail me.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,205,Lawclerk7292,posted 2024-Oct-3,"I also got this email on Monday from the Partner who interviewed me. I had coffee yesterday with the Partner for about an hour and they just spoke about their team a bit more and the activities Clayton Utz does such as soccer teams etc. it was very relaxed. I asked my buddy about it and they said that it’s a new method they are trialling this year for clerks they potentially definitely want. My buddy said that there are 4 categories- clerks they definitely want, potentially want, maybe and no. Not sure how reliable that information is though",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,206,Lawclerk7292,posted 2024-Oct-3,"I had my interview for Mills yesterday, they contacted me about a week ago.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,207,lawclerk-2024,posted 2024-Oct-3,"Can I ask (because this is an anonymous forum) what everyone’s GPAs are if you interviewed at a top tier? They say GPA is not the only thing they consider but I find it really difficult to believe there isn’t a cut off. They are probably missing some really good quality candidates because of the GPA thing so I just want to get a gauge for GPAs —> interviews.
Mine is 6.6 and I interviewed at 5/6 top tiers. I got rejected from all mid tiers I applied for and rejected from the other 1/6 top tier.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,208,Goldenm2020,posted 2024-Oct-3,"With ur situation, mid tier will reject you because no way on earth Top tiers isn’t going to accept u so they won’t invest time on ur applications.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,209,Goldenm2020,posted 2024-Oct-3,"Also regarding Clutz
My buddy said nothing about this new 4 tiers system they are trialing.
This is kinda odd tho",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,210,auzlawz,posted 2024-Oct-3,My GPA is 6 so I wouldn’t say it’s amazing.,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,211,auslaw003,posted 2024-Oct-3,"It's worth keeping in mind that GPA should also be considered in the context of whether you are studying at a Go8 university. Given the majority of clerks tend to come from these universities, the GPA requirement for non-Go8 students can often be higher. This is just my understanding, but I could be completely mistaken.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,212,Jelly55,posted 2024-Oct-3,"My GPA is a 6 I got 4 top tier interviews and 4 mid tier I think what makes up for my average grades is I have a bit of legal experience, but different things stand out for different people so you never know who will get in and who won’t.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,213,lawclerk-2024,posted 2024-Oct-3,Guys GPA of 6 is absolutely amazing! This is what I'm talking about. People saying 6 isn't amazing or 6 is average grades and you have to make up for it somewhere else is so crazy! This whole competitive clerkship process and emphasis on grades being above a certain level makes people think all the hard work they have put in this far isn't enough (at law school). I know some incredibly smart people that would make amazing lawyers but don't have a GPA above 6. Everyone should be so proud of what they have achieved so far. Even just going through this process is such an accomplishment in itself! Is there anyone on here with a GPA below 6 and got an interview at a top tier?,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,214,Goldenm2020,posted 2024-Oct-3,"Right here! My GPA is below 6 and still got few interviews at top tier firms.
Extensive work + legal experience and multilingual
Everyone is unique and different, never let your grade determines who you are!!",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,215,lawclerk-2024,posted 2024-Oct-3,"Yup! 100% agree @Goldenm2020. Grades definitely aren't everything, and should not define you!",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,216,Goldenm2020,posted 2024-Oct-3,"I won't say majority of my application went through to the interview stage.
You always have to prepare the best application possible and at interview give the best possible responses, act natural.
However, the partner could be subjective, they might just not vibe with you. That is ok, move on and the right firm will find you :)",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,217,anon888,posted 2024-Oct-4,"i received an email from a CU partner yesterday to have a coffee chat & discuss more about the team i noted down as an interest practice area!
but they asked to meet next wednesday, on offer day???? what does this mean, im so confused haha",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,218,Goldenm2020,posted 2024-Oct-4,"????? That is so odd
Mind me asking when did you do ur interview?",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,219,anon888,posted 2024-Oct-4,"monday 23 sept!
so odd, maybe they intend to send out offers in the arvo",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,220,Goldenm2020,posted 2024-Oct-4,"So interesting! Def positive tho, however really unsure what Clutz is doing…
Few ppl got emails interviewed on 23 Sep. Unsure if I will even be considered if I interviewed this week.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,221,anon888,posted 2024-Oct-4,"right, i asked a friend who's a grad at CU (& clerked there last year) and said they had no idea what this was about haha
maybe an extra round of vibe checking for the ""maybe"" pool",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,222,Goldenm2020,posted 2024-Oct-4,"I think you got it! Hahahah big congrats, who will do a vibe check on the offer day lmao :)
they prob try to win the “def want” from other firms.
My buddy also mentioned nothing about this new 4 category stuff.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,223,bananageorge,posted 2024-Oct-4,"I got an email from the CU Partner who interviewed me, but not to meet in-person/grab a coffee. Just a ""let me know if you have any questions""?
Has everyone who interviewed at CU gotten an email like this (with only some being offered a ""coffee catch-up"")? Or am I one of the few who has been reached out to, but where this Partner is too busy to schedule a ""coffee catch-up"" prior to offers being released?",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,224,Goldenm2020,posted 2024-Oct-4,"Nah not for me haven’t got anything.
Mind me asking when did u do ur interview?",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,225,auzlawz,posted 2024-Oct-4,I got that too! Haven’t received a response in a few days (must be very busy ofc) but got the exact same email,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,226,Goldenm2020,posted 2024-Oct-4,"The interview ended on Wednesday this week, I am really unsure what Clutz is doing. Seems like majority of ppl who got the email interviewed around 23 sep.
Clearly Clutz would want to be the hot pick for this year tho",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,227,bananageorge,posted 2024-Oct-4,@Goldenm2020 My interview was on the week of 23 September. :),2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,228,Goldenm2020,posted 2024-Oct-4,"Yep super interesting! Everyone who posted here indicating they have received email from partner did their interview on the week of 23 sep?
Is that going to be the golden interview week for offer???? Haha",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,229,bananageorge,posted 2024-Oct-4,"To be fair, my email was a more generic “let me know if you have any Q’s” rather than a “let’s grab a coffee and you can ask me more Qs!” email.
I too am curious whether everyone who interviewed that week (23-27 Sep) received a similar email to the “let me know if you have any Qs” one.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,230,Goldenm2020,posted 2024-Oct-4,"I feel if Clutz’s 4 tier system for this year turns out to be right, it is honestly so crappy.
Unsure what is the difference between potentially want vs maybe lmao",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,231,auzlawz,posted 2024-Oct-4,Nope I was week before! I’m so curious what our emails meant vs the coffee invite and what that means for our chances,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,232,Goldenm2020,posted 2024-Oct-4,"Anyone who interviewed this week from 30 Sep onwards got the email?
I know one firm last year they rang everyone before offer  day to check-in, unsure why can’t clutz just do that to everyone, instead of making this a hunger game",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,233,Jelly55,posted 2024-Oct-4,@goldenm2020 I interviewed on the 1st and like you haven’t received any follow up emails. Ahh this is making me nervous not sure what it means.,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,234,Goldenm2020,posted 2024-Oct-4,"@Jelly55
We are on the same boat here! I honestly don’t expect they will follow up with this week’s interviewee. Cause what’s the point, we still have Clutz fresh in our mind anyway",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,235,anon,posted 2024-Oct-4,I interviewed this week and received an email from the partner yesterday for coffee,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,236,Goldenm2020,posted 2024-Oct-4,Congrats haha! Well oops not sure if that means a rejection for me that is incoming . But anyway who knows this process is too complicated,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,237,Icetea123,posted 2024-Oct-5,"I'm assuming CU is rejection then because I haven't gotten any of these follow-up email, unfortunate. Congrats to everyone who did!",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,238,bananageorge,posted 2024-Oct-5,Has Ashurst sent out an intake preference survey yet?,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,239,auslaw003,posted 2024-Oct-5,"On that note, has anyone heard from KWM or DLA Piper regarding intake preferences?",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,240,auzlawz,posted 2024-Oct-5,"And on that note, did everyone receive the Clayton preferences email?",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,241,bananageorge,posted 2024-Oct-5,I received CU’s preference email prior to my interview (on the week of 23rd Sep),2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,242,Goldenm2020,posted 2024-Oct-5,Yep! Preference email was sent to everyone i believe.,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,243,bingl3,posted 2024-Oct-5,"I haven't heard form Ashurst, DLA or KWM about preferences",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,244,shepherdfan,posted 2024-Oct-6,"For clarity, if you have already had interviews and a Partner is following up with you for a further coffee, you have the grad role. Do not underestimate how competitive top tier partners are. If Clutz overs a grad role to the same person as HSF, they get very happy when the person chooses Clutz and vice versa. I have my own firm views as to which firms I would choose in Brisbane, but will keep those to myself!",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,245,Goldenm2020,posted 2024-Oct-6,"@shepherdfan
Just to clarify, you mean the coffee catch up is for the grad role??? Or simply because they think someone would receive multiple offers and the partner is trying to really sell the firm to the applicant?
Honestly I am too confused already with this process.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,246,shepherdfan,posted 2024-Oct-6,"if you have already been through the full interview process, offers are coming this week and the Partner wants a coffee with you then you will be offered a grad role at that firm.
You need to understand Partners work 60+ hours per week. Taking time out to have a coffee with someone is actually a considered action. You don't do this after they go through an interview process unless you want to hire that person.
Common sense.
If you want to be a great lawyer – always put yourself in the other side's shoes and think about their motivations.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,247,Goldenm2020,posted 2024-Oct-6,"Fair fair,
So for ppl who did not get a follow up after the interview, it means a rejection incoming?
truly disheartening",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,249,auzlawz,posted 2024-Oct-6,What about the people that haven’t been offered coffee and only got a follow up email to introduce their associate and to ask any questions I have? Is that a maybe for me?,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,250,auzlawz,posted 2024-Oct-6,"It’s disheartening esp when the official offers haven’t come out yet… I’m really sorry. It’s not fun. But, you still have heaps of other opportunities with your other firms. You got this",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,251,Goldenm2020,posted 2024-Oct-6,"I just don’t understand the difference between “maybe” and “potentially want”
Or the Partner is too busy to do the coffee? @auzlawz I think this might be the best explanation.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,252,auzlawz,posted 2024-Oct-6,You’re right. It’s so confusing,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,253,Goldenm2020,posted 2024-Oct-6,"@auzlawz
Do you mind to share which area your interview partner is in?
It is def positive they are introducing you to the associate within the practice area, however I personally think Clutz is really keen on candidates to retain their offers. Must had few rejections from the clerks last year.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,254,auzlawz,posted 2024-Oct-6,Uhh I don't want to share that on here but I will say that I did show interest in the practice area but mainly said I am flexible to be put anywhere. Do we know percentage of clerks who get offered grad positions?,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,255,shepherdfan,posted 2024-Oct-6,"Clutz is sick of losing grads to HSF, KMW and Allens. In Brisbane Clutz and Minters are 70% government work / projects. If you want corporate, finance etc you avoid them. If you want employment, planning or projects great firms
And the more time they put into you the more they want you. In any clerkship group there are standouts a firm must have. Usually 5-10 clerks max. After that there is a bigger list they fill the next 5-40 places from",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,256,auzlawz,posted 2024-Oct-6,Interesting take on it – thank you.,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,257,bingl3,posted 2024-Oct-6,ahhh the waiting is the worst,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,258,killua7,posted 2024-Oct-7,I did my CU interview on 2 Oct and received an email from a partner on 3 Oct. The partner asked to meet a week after offer day though because of her availability! Not too sure what this means,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,259,Goldenm2020,posted 2024-Oct-7,"That is definitely positive. However, one week after the interview???
I thought they would do it latest on the offer day so they could sell the firm to you. Given people often receive all 3 offers from the big 3 (KWM,Allens, HSF), CU is trying really hard.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,260,winterblues87,posted 2024-Oct-7,"Literally just hit me that offer day is in less than 48 hours! How is everyone feeling? I’m personally shitting bricks ☺️
Also has anyone received anything re KWM preferences? Or do they usually give offers first ?
Good luck everyone!",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,261,anon888,posted 2024-Oct-8,"i have not received anything re KWM preferences either!
one more sleep to go, all the best everyone! :))",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,262,auslaw003,posted 2024-Oct-8,"It doesn't look like KWM will be sending out preference surveys. So I'm assuming they will randomly allocate us an intake if we receive an offer, and we might be able to change on the day (subject to availability)?",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,263,Goldenm2020,posted 2024-Oct-8,"Best of luck everyone.
Remember some ppl here will miss out on any clerkship offer, it is not about you and you have done your best :)
Stay positive and believe there are many other pathways possible in law, top tier law firm might not be the right for everyone.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,264,UQstudent24,posted 2024-Oct-8,Did everyone get an email from Ashurst about contact details?,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,265,auzlawz,posted 2024-Oct-8,Same with you. You’ve got this!!!! The sun will rise another day – keep going regardless.,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,266,watermelon123,posted 2024-Oct-8,"Sorry I just want some clarification on preferences/rotations. When law firms make offers via phone call tomorrow, do they assign your rotation (summer/winter) or do they ask your preferences generally on the call? In most of my interviews, they asked which rotation I'd prefer and I said I didn't have a preference so I'm unsure how that'll work out tomorrow (if i do get an offer haha) :)",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,267,Jelly55,posted 2024-Oct-8,"@watermelon123 I found this on the Melbourne Thread, I'm not sure how up-to-date it is, but it was really helpful in answering questions on offers and included stuff on preferences. I would recommend anyone who wants to know more about what happens on offer day to check it out. It really helped me.
https://drive.google.com/fil e/d/1k5A_MKUTXbUroljaf0_9WAjzV-6MG-Xc/view?usp=sharing
Also good luck everyone for tomorrow wishing you all the best outcomes (including myself ahh!!).",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,268,watermelon123,posted 2024-Oct-8,thank you @Jelly55 :) that's very helpful! Best of luck,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,269,Icetea123,posted 2024-Oct-8,Thank you so much @Jelly55! Good love everyone!,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,270,Frostbite182,posted 2024-Oct-8,"Yes, I got that email from Ashurst.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,271,2027Grad,posted 2024-Oct-8,+1 rejection,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,272,Goldenm2020,posted 2024-Oct-8,"@2027grad
Which firm?????",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,273,auslaw003,posted 2024-Oct-8,"Goldenm2020 writes...
Which firm?????
I think they are trolling. It seems unlikely that a firm would bother rejecting someone having interviewed them this close to offer day. They have also posted in five threads claiming they have been rejected over the past hour.",2024
